id_contrato,id_inadimplencia,status_contrato,data da criação,tipo_inadimplencia,tipo_reincidencia_inadimplencia,valor_comunicado_inadimplencia,status_inadimplencia,id_imobiliaria,valor_indenizado,responsavel_inadimplencia,data_de_provisionamento,data_de_indenizacao_paga,biometria
2082198,2691979,Cobrança,10/2/2025,Inadimplência,1. Primeira,"R$ 4.125,70",Concluido,389,"R$ 4.579,52",2460,12/5/2025,6/5/2025,sem biometria
172477,2722344,Cobrança,10/2/2025,Inadimplência,2. Segunda,"R$ 730,43",Devedor,389,"R$ 810,77",2584,7/4/2025,7/4/2025,sem biometria
1363324,2719166,Cobrança,10/2/2025,Inadimplência,2. Segunda,"R$ 1.871,81",Devedor,389,"R$ 2.077,70",2582,25/03/2025,25/03/2025,sem biometria
1606116,2722293,Cobrança,10/2/2025,Inadimplência,1. Primeira,"R$ 1.072,11",Concluido,389,"R$ 1.190,04",2700,7/4/2025,7/4/2025,sem biometria
2013099,2718850,,10/2/2025,Inadimplência,1. Primeira,"R$ 2.354,65",Devedor,389,"R$ 2.613,66",3070,4/4/2025,4/4/2025,sem biometria
1802074,2716314,Cobrança,10/2/2025,Inadimplência,2. Segunda,"R$ 2.539,79",Devedor,389,"R$ 2.819,16",2404,20/06/2025,20/06/2025,sem biometria
300381,2722387,Cobrança,10/2/2025,Inadimplência,2. Segunda,"R$ 2.337,61",Devedor,389,"R$ 2.594,74",2273,5/5/2025,5/5/2025,sem biometria
1415430,2716302,Cobrança,10/2/2025,Inadimplência,2. Segunda,"R$ 1.431,80",Devedor,389,"R$ 1.589,29",1145,31/03/2025,31/03/2025,sem biometria
253598,2722329,Cobrança,10/2/2025,Inadimplência,2. Segunda,"R$ 2.377,32",Devedor,389,"R$ 2.638,82",2740,24/03/2025,24/03/2025,sem biometria
146839,2707386,Cobrança,10/2/2025,Inadimplência,2. Segunda,"R$ 1.185,34",Concluido,389,"R$ 1.315,72",2404,7/4/2025,7/4/2025,sem biometria
456570,2721092,Cobrança,10/2/2025,Inadimplência,2. Segunda,"R$ 2.270,41",Devedor,389,"R$ 2.520,15",1462,7/4/2025,7/4/2025,sem biometria
2056535,2759584,Cobrança,10/2/2025,Inadimplência,1. Primeira,"R$ 2.055,05",Devedor,389,"R$ 2.281,10",1844,14/04/2025,14/04/2025,sem biometria
1554473,2720155,Cobrança,11/2/2025,Inadimplência,3. Saída,"R$ 383,58",Acordo,389,"R$ 383,58",2946,14/05/2025,14/05/2025,sem biometria
1693724,2633714,Cobrança,12/2/2025,Inadimplência,2. Segunda,"R$ 204,75",Custas cobrança judicial,389,"R$ 204,75",2882,12/2/2025,12/2/2025,sem biometria
1722376,2720966,Cobrança,13/02/2025,Inadimplência,3. Saída,"R$ 3.530,94",Concluido,389,"R$ 3.530,94",2946,26/05/2025,26/05/2025,sem biometria
1722376,2876494,Cobrança,13/02/2025,Inadimplência,3. Saída,"R$ 2.664,45",Concluido,389,"R$ 2.664,45",2946,26/05/2025,26/05/2025,sem biometria
1722376,2876514,Cobrança,13/02/2025,Inadimplência,3. Saída,"R$ 1.260,00",Concluido,389,"R$ 1.260,00",2946,26/05/2025,26/05/2025,sem biometria
2111196,2769603,Cobrança,15/02/2025,Inadimplência,1. Primeira,"R$ 2.022,51",Devedor,389,"R$ 2.244,98",1145,29/05/2025,29/05/2025,sem biometria
1192980,2758007,Cobrança,15/02/2025,Inadimplência,2. Segunda,"R$ 1.425,99",Concluido,389,"R$ 1.582,84",3079,15/05/2025,15/05/2025,sem biometria
832578,2731601,Cobrança,15/02/2025,Inadimplência,2. Segunda,"R$ 870,63",Devedor,389,"R$ 966,39",437,7/4/2025,7/4/2025,sem biometria
1554473,2720127,Cobrança,15/02/2025,Inadimplência,1. Primeira,"R$ 2.191,87",Acordo,389,"R$ 2.432,97",2946,14/05/2025,14/05/2025,sem biometria
1088415,2722876,,15/02/2025,Inadimplência,2. Segunda,"R$ 2.492,24",Devedor,389,"R$ 2.766,38",2742,8/5/2025,8/5/2025,sem biometria
449889,2716556,Cobrança,15/02/2025,Inadimplência,2. Segunda,"R$ 764,04",Concluido,389,"R$ 848,08",1844,24/03/2025,24/03/2025,sem biometria
1783067,2767434,,15/02/2025,Inadimplência,2. Segunda,"R$ 1.813,28",Devedor,389,"R$ 2.012,74",2404,16/06/2025,16/06/2025,sem biometria
1408025,2767155,Cobrança,15/02/2025,Inadimplência,1. Primeira,"R$ 2.654,04",Devedor,389,"R$ 2.945,98",2865,6/5/2025,6/5/2025,sem biometria
400313,2761944,Cobrança,15/02/2025,Inadimplência,2. Segunda,"R$ 2.825,25",Devedor,389,"R$ 3.136,02",2742,8/5/2025,8/5/2025,sem biometria
1140219,2680770,Cobrança,15/02/2025,Inadimplência,2. Segunda,"R$ 1.094,81",Devedor,389,"R$ 1.215,23",2742,31/03/2025,31/03/2025,sem biometria
1478628,2740217,Cobrança,15/02/2025,Inadimplência,1. Primeira,"R$ 2.984,11",Concluido,389,"R$ 3.312,36",2865,15/05/2025,15/05/2025,sem biometria
1997039,2716697,,15/02/2025,Inadimplência,1. Primeira,"R$ 3.356,40",Acordo,389,"R$ 3.725,60",1853,31/03/2025,31/03/2025,sem biometria
1069949,2703250,Cobrança,15/02/2025,Inadimplência,2. Segunda,"R$ 2.630,27",Devedor,389,"R$ 2.919,59",1827,31/03/2025,31/03/2025,sem biometria
1475714,2717057,Cobrança,17/02/2025,Inadimplência,2. Segunda,"R$ 1.582,47",Devedor,389,"R$ 1.756,54",3115,24/03/2025,24/03/2025,sem biometria
2019967,2741906,,17/02/2025,Inadimplência,1. Primeira,"R$ 2.501,23",Devedor,389,"R$ 2.776,36",2404,4/4/2025,4/4/2025,sem biometria
1984843,2718758,Cobrança,17/02/2025,Inadimplência,1. Primeira,"R$ 1.339,78",Devedor,389,"R$ 1.487,15",1145,14/05/2025,14/05/2025,sem biometria
1272941,2717388,Cobrança,17/02/2025,Inadimplência,1. Primeira,"R$ 1.424,52",Concluido,389,"R$ 1.581,21",2538,24/03/2025,24/03/2025,sem biometria
1057855,2708047,Cobrança,17/02/2025,Inadimplência,2. Segunda,"R$ 1.955,97",Devedor,389,"R$ 2.215,52",2584,11/6/2025,11/6/2025,sem biometria
1693724,2726041,Cobrança,17/02/2025,Inadimplência,2. Segunda,"R$ 3.726,52",Devedor,389,"R$ 4.136,43",2882,8/4/2025,8/4/2025,sem biometria
1390371,2731026,,17/02/2025,Inadimplência,2. Segunda,"R$ 3.429,69",Acordo,389,"R$ 3.806,95",3073,16/06/2025,16/06/2025,sem biometria
1168675,2767126,Cobrança,17/02/2025,Inadimplência,2. Segunda,"R$ 733,37",Concluido,389,"R$ 814,04",653,8/4/2025,8/4/2025,sem biometria
1079120,2716988,Cobrança,17/02/2025,Inadimplência,2. Segunda,"R$ 1.861,63",Devedor,389,"R$ 2.066,40",1735,28/03/2025,28/03/2025,sem biometria
1323163,2722852,Cobrança,17/02/2025,Inadimplência,2. Segunda,"R$ 2.089,02",Devedor,389,"R$ 2.318,81",2865,7/4/2025,7/4/2025,sem biometria
1079120,3125900,Cobrança,26/02/2025,Inadimplência,3. Saída,"R$ 4.230,00",Devedor,389,"R$ 4.230,00",1735,1/8/2025,4/8/2025,sem biometria
310947,2855574,,28/02/2025,Inadimplência,2. Segunda,"R$ 1.867,34",Devedor,389,"R$ 2.072,74",1478,18/06/2025,18/06/2025,sem biometria
1730458,2742045,Cobrança,28/02/2025,Inadimplência,2. Segunda,"R$ 1.952,75",Devedor,389,"R$ 2.167,55",1853,8/5/2025,8/5/2025,sem biometria
1464241,3091967,Cobrança,6/3/2025,Inadimplência,3. Saída,"R$ 1.983,68",Devedor,389,"R$ 1.983,68",3114,29/08/2025,29/08/2025,sem biometria
1471185,2794139,Cobrança,7/3/2025,Inadimplência,3. Saída,"R$ 2.905,77",Concluido,389,"R$ 2.905,77",2842,10/6/2025,10/6/2025,sem biometria
2082198,2763728,Cobrança,10/3/2025,Inadimplência,1. Primeira,"R$ 2.730,24",Concluido,389,"R$ 3.030,56",2460,23/05/2025,6/5/2025,sem biometria
2056535,2759587,Cobrança,10/3/2025,Inadimplência,1. Primeira,"R$ 2.087,65",Devedor,389,"R$ 2.317,29",1844,22/04/2025,22/04/2025,sem biometria
1133116,2762040,Cobrança,10/3/2025,Inadimplência,1. Primeira,"R$ 5.358,62",Devedor,389,"R$ 5.948,06",1963,16/04/2025,16/04/2025,sem biometria
1133116,2820507,Cobrança,10/3/2025,Inadimplência,3. Saída,"R$ 11.425,00",Devedor,389,"R$ 11.425,00",1963,2/5/2025,2/5/2025,sem biometria
146839,2763766,Cobrança,10/3/2025,Inadimplência,2. Segunda,"R$ 3.742,45",Devedor,389,"R$ 4.762,17",2404,26/05/2025,26/05/2025,sem biometria
1693724,2757853,Cobrança,10/3/2025,Inadimplência,2. Segunda,"R$ 3.969,53",Devedor,389,"R$ 4.406,17",2882,9/4/2025,9/4/2025,sem biometria
1606116,2759970,Cobrança,10/3/2025,Inadimplência,1. Primeira,"R$ 1.072,11",Concluido,389,"R$ 1.190,04",2700,14/04/2025,14/04/2025,sem biometria
2040858,2785658,Cobrança,10/3/2025,Inadimplência,1. Primeira,"R$ 2.351,09",Devedor,389,"R$ 2.609,70",2843,14/05/2025,14/05/2025,sem biometria
1932533,2766222,Cobrança,10/3/2025,Inadimplência,2. Segunda,"R$ 4.249,05",Devedor,389,"R$ 4.716,44",2005,14/05/2025,14/05/2025,sem biometria
1148810,2766430,Cobrança,10/3/2025,Inadimplência,2. Segunda,"R$ 1.621,65",Devedor,389,"R$ 1.800,03",2843,8/5/2025,8/5/2025,sem biometria
172477,2765583,Cobrança,10/3/2025,Inadimplência,2. Segunda,"R$ 779,44",Devedor,389,"R$ 865,17",2584,7/4/2025,7/4/2025,sem biometria
2013099,2759978,,10/3/2025,Inadimplência,1. Primeira,"R$ 2.180,45",Devedor,389,"R$ 2.420,29",3070,3/6/2025,3/6/2025,sem biometria
1133116,2762046,Cobrança,10/3/2025,Inadimplência,3. Saída,"R$ 1.870,50",Devedor,389,"R$ 2.076,25",1963,30/04/2025,30/04/2025,sem biometria
1802074,2845488,Cobrança,10/3/2025,Inadimplência,2. Segunda,"R$ 2.277,50",Devedor,389,"R$ 2.528,02",2404,20/06/2025,20/06/2025,sem biometria
450077,2798019,Cobrança,10/3/2025,Inadimplência,2. Segunda,"R$ 7.182,38",Devedor,389,"R$ 7.972,44",1667,3/6/2025,3/6/2025,sem biometria
1964716,2766695,Cobrança,10/3/2025,Inadimplência,1. Primeira,"R$ 1.558,62",Concluido,389,"R$ 1.730,06",2404,26/05/2025,26/05/2025,sem biometria
253598,2845501,Cobrança,10/3/2025,Inadimplência,2. Segunda,"R$ 2.509,09",Concluido,389,"R$ 2.785,08",2740,22/05/2025,22/05/2025,sem biometria
4061,2765614,Cobrança,10/3/2025,Inadimplência,2. Segunda,"R$ 2.816,07",Concluido,389,"R$ 3.125,83",2700,8/5/2025,8/5/2025,#N/A
300381,2765671,Cobrança,10/3/2025,Inadimplência,2. Segunda,"R$ 2.478,47",Devedor,389,"R$ 2.751,10",2273,5/5/2025,5/5/2025,sem biometria
1996198,2766564,Cobrança,10/3/2025,Inadimplência,1. Primeira,"R$ 2.257,03",Concluido,389,"R$ 2.505,30",1145,5/5/2025,5/5/2025,sem biometria
1987742,2759697,Cobrança,10/3/2025,Inadimplência,1. Primeira,"R$ 4.690,58",Devedor,389,"R$ 5.206,54",3070,9/4/2025,9/4/2025,sem biometria
937808,2765654,,10/3/2025,Inadimplência,2. Segunda,"R$ 3.106,89",Devedor,389,"R$ 3.448,64",2404,14/05/2025,14/05/2025,sem biometria
456570,2765542,Cobrança,10/3/2025,Inadimplência,2. Segunda,"R$ 2.528,61",Devedor,389,"R$ 2.806,75",1462,7/4/2025,7/4/2025,sem biometria
1093702,2832797,Cobrança,15/03/2025,Inadimplência,1. Primeira,"R$ 1.516,46",Devedor,389,"R$ 1.683,27",1145,22/05/2025,22/05/2025,sem biometria
2111196,2769608,Cobrança,15/03/2025,Inadimplência,1. Primeira,"R$ 2.000,70",Devedor,389,"R$ 2.220,77",1145,2/6/2025,2/6/2025,sem biometria
1088415,2766838,,15/03/2025,Inadimplência,2. Segunda,"R$ 2.668,61",Devedor,389,"R$ 2.962,15",2742,8/5/2025,8/5/2025,sem biometria
2070743,2891232,,15/03/2025,Inadimplência,1. Primeira,"R$ 1.894,71",Devedor,389,"R$ 2.103,12",2959,18/06/2025,18/06/2025,sem biometria
1140219,2761111,Cobrança,15/03/2025,Inadimplência,3. Saída,"R$ 1.136,67",Devedor,389,"R$ 1.261,70",2742,4/7/2025,4/7/2025,sem biometria
1529608,2769376,Cobrança,15/03/2025,Inadimplência,1. Primeira,"R$ 934,95",Acordo,389,"R$ 1.037,79",1145,29/05/2025,29/05/2025,sem biometria
1783067,2767435,,15/03/2025,Inadimplência,2. Segunda,"R$ 1.254,03",Devedor,389,"R$ 1.391,97",2404,9/5/2025,6/5/2025,sem biometria
1408025,2767158,Cobrança,15/03/2025,Inadimplência,1. Primeira,"R$ 2.690,84",Devedor,389,"R$ 2.986,83",2865,6/5/2025,6/5/2025,sem biometria
449889,2785373,Cobrança,15/03/2025,Inadimplência,2. Segunda,"R$ 803,70",Concluido,389,"R$ 892,10",1844,8/5/2025,8/5/2025,sem biometria
1478628,2770256,Cobrança,15/03/2025,Inadimplência,1. Primeira,"R$ 5.348,78",Acordo,389,"R$ 5.937,14",2865,16/06/2025,16/06/2025,sem biometria
832578,2767032,Cobrança,15/03/2025,Inadimplência,2. Segunda,"R$ 870,63",Devedor,389,"R$ 966,39",437,7/4/2025,7/4/2025,sem biometria
1997039,2758803,,15/03/2025,Inadimplência,1. Primeira,"R$ 3.356,40",Acordo,389,"R$ 3.725,60",1853,15/10/2025,15/10/2025,sem biometria
1542908,2891638,Cobrança,15/03/2025,Inadimplência,1. Primeira,"R$ 1.547,60",Concluído – Ressarcimento,389,"R$ 1.717,83",2698,10/6/2025,10/6/2025,sem biometria
1069949,2758082,Cobrança,15/03/2025,Inadimplência,2. Segunda,"R$ 2.041,90",Devedor,389,"R$ 2.266,50",1827,13/05/2025,13/05/2025,sem biometria
400313,2761949,Cobrança,15/03/2025,Inadimplência,2. Segunda,"R$ 2.818,13",Devedor,389,"R$ 3.128,12",2742,8/5/2025,8/5/2025,sem biometria
1079120,3125894,Cobrança,17/03/2025,Inadimplência,2. Segunda,"R$ 820,03",Devedor,389,"R$ 939,48",1735,1/8/2025,1/8/2025,sem biometria
2019967,2770909,,17/03/2025,Inadimplência,2. Segunda,"R$ 2.207,33",Devedor,389,"R$ 2.450,13",2404,13/05/2025,13/05/2025,sem biometria
1984843,2763796,Cobrança,17/03/2025,Inadimplência,1. Primeira,"R$ 1.339,78",Devedor,389,"R$ 1.487,15",1145,14/05/2025,14/05/2025,sem biometria
1168675,2767130,Cobrança,17/03/2025,Inadimplência,2. Segunda,"R$ 769,94",Concluido,389,"R$ 854,63",653,14/04/2025,14/04/2025,sem biometria
1478628,2741527,Cobrança,17/03/2025,Inadimplência,1. Primeira,"R$ 1.679,94",Concluido,389,"R$ 1.679,94",2865,15/05/2025,15/05/2025,sem biometria
1094585,2767448,,17/03/2025,Inadimplência,2. Segunda,"R$ 1.303,96",Devedor,389,"R$ 1.447,39",2404,29/04/2025,29/04/2025,sem biometria
1390371,2757838,,17/03/2025,Inadimplência,2. Segunda,"R$ 3.907,93",Acordo,389,"R$ 4.337,80",3073,23/06/2025,23/06/2025,sem biometria
1475714,2770931,Cobrança,17/03/2025,Inadimplência,2. Segunda,"R$ 1.656,81",Devedor,389,"R$ 1.839,05",3115,8/5/2025,8/5/2025,sem biometria
1272941,2770948,Cobrança,17/03/2025,Inadimplência,2. Segunda,"R$ 1.462,87",Devedor,389,"R$ 1.623,78",2538,13/05/2025,13/05/2025,sem biometria
1323163,2766823,Cobrança,17/03/2025,Inadimplência,2. Segunda,"R$ 2.224,49",Devedor,389,"R$ 2.469,18",2865,7/4/2025,7/4/2025,sem biometria
1057855,2758767,Cobrança,17/03/2025,Inadimplência,2. Segunda,"R$ 2.047,16",Devedor,389,"R$ 2.272,34",2584,17/06/2025,17/06/2025,sem biometria
368953,3119590,,18/03/2025,Inadimplência,3. Saída,"R$ 350,00",Devedor,389,"R$ 401,68",2843,8/8/2025,8/8/2025,sem biometria
368953,2903379,,18/03/2025,Inadimplência,3. Saída,"R$ 3.885,15",Devedor,389,"R$ 3.885,15",2843,3/10/2025,3/10/2025,sem biometria
1079120,2723225,Cobrança,19/03/2025,Inadimplência,2. Segunda,"R$ 110,00",Custas cobrança judicial,389,"R$ 110,00",1735,19/03/2025,19/03/2025,sem biometria
1337345,3125869,Cobrança,24/03/2025,Inadimplência,1. Primeira,"R$ 458,25",Concluido,389,"R$ 523,93",2895,1/8/2025,4/8/2025,sem biometria
1337345,3121744,Cobrança,24/03/2025,Inadimplência,3. Saída,"R$ 2.752,50",Concluido,389,"R$ 2.752,50",2895,15/08/2025,15/08/2025,sem biometria
449889,2785376,Cobrança,27/03/2025,Inadimplência,2. Segunda,"R$ 1.245,00",Concluido,389,"R$ 1.381,95",1844,8/5/2025,8/5/2025,sem biometria
310947,2855576,,30/03/2025,Inadimplência,2. Segunda,"R$ 1.908,09",Devedor,389,"R$ 2.117,97",1478,18/06/2025,18/06/2025,sem biometria
1730458,2855604,Cobrança,31/03/2025,Inadimplência,2. Segunda,"R$ 2.017,61",Devedor,389,"R$ 2.239,54",1853,8/7/2025,8/7/2025,sem biometria
2208112,3054930,Cobrança,4/4/2025,Inadimplência,3. Saída,"R$ 313,17",Acordo,389,"R$ 313,17",2005,16/09/2025,16/09/2025,sem biometria
2208112,3125841,Cobrança,4/4/2025,Inadimplência,1. Primeira,"R$ 6.875,00",Acordo,389,"R$ 7.837,50",2005,1/8/2025,4/8/2025,sem biometria
2208112,2878177,Cobrança,4/4/2025,Inadimplência,3. Saída,"R$ 2.581,09",Acordo,389,"R$ 2.581,09",2005,16/09/2025,16/09/2025,sem biometria
172477,2886027,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 801,04",Devedor,389,"R$ 889,15",2584,20/06/2025,20/06/2025,sem biometria
146839,2873354,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 1.279,98",Concluido,389,"R$ 1.420,77",2404,26/05/2025,26/05/2025,sem biometria
450077,2911410,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 7.159,22",Devedor,389,"R$ 7.946,73",1667,18/06/2025,18/06/2025,sem biometria
1932533,2874808,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 4.249,05",Devedor,389,"R$ 4.716,44",2005,18/06/2025,18/06/2025,sem biometria
1606116,2854900,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 3.241,05",Concluido,389,"R$ 3.597,56",2700,3/6/2025,3/6/2025,sem biometria
937808,2874665,,10/4/2025,Inadimplência,2. Segunda,"R$ 3.106,89",Devedor,389,"R$ 3.448,64",2404,26/05/2025,26/05/2025,sem biometria
1363324,2873541,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 2.738,93",Devedor,389,"R$ 3.040,21",2582,1/7/2025,1/7/2025,sem biometria
2143679,2870581,Cobrança,10/4/2025,Inadimplência,1. Primeira,"R$ 3.275,56",Devedor,389,"R$ 3.635,87",1827,20/06/2025,20/06/2025,sem biometria
1996198,2845614,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 2.257,03",Concluido,389,"R$ 2.505,30",1145,20/06/2025,20/06/2025,sem biometria
2013099,2871343,,10/4/2025,Inadimplência,2. Segunda,"R$ 1.856,79",Devedor,389,"R$ 2.061,03",3070,8/10/2025,8/10/2025,sem biometria
1148810,2858563,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 902,75",Devedor,389,"R$ 1.002,05",2843,20/06/2025,20/06/2025,sem biometria
1964716,2889485,Cobrança,10/4/2025,Inadimplência,1. Primeira,"R$ 3.034,62",Concluido,389,"R$ 3.368,42",2404,26/05/2025,26/05/2025,sem biometria
1802074,3091561,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 2.277,50",Devedor,389,"R$ 2.528,02",2404,5/8/2025,5/8/2025,sem biometria
1415430,2859174,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 1.623,10",Devedor,389,"R$ 1.801,64",1145,17/06/2025,17/06/2025,sem biometria
4061,2854861,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 2.816,07",Concluido,389,"R$ 3.125,83",2700,26/05/2025,26/05/2025,#N/A
2040858,2873303,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 1.972,40",Devedor,389,"R$ 2.189,36",2843,26/05/2025,26/05/2025,sem biometria
2090537,2870324,Cobrança,10/4/2025,Inadimplência,1. Primeira,"R$ 2.261,43",Devedor,389,"R$ 2.510,18",2807,3/6/2025,3/6/2025,sem biometria
253598,2845505,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 2.694,37",Concluido,389,"R$ 2.990,75",2740,22/05/2025,22/05/2025,sem biometria
1987742,2844135,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 7.384,03",Devedor,389,"R$ 8.196,27",3070,26/05/2025,26/05/2025,sem biometria
2056535,2862081,Cobrança,10/4/2025,Inadimplência,2. Segunda,"R$ 2.087,65",Devedor,389,"R$ 2.317,29",1844,28/10/2025,28/10/2025,sem biometria
2082198,2844197,Cobrança,10/4/2025,Inadimplência,1. Primeira,"R$ 2.730,24",Concluido,389,"R$ 3.030,56",2460,12/5/2025,6/5/2025,sem biometria
1996198,2918852,Cobrança,11/4/2025,Inadimplência,3. Saída,"R$ 93,91",Concluido,389,"R$ 93,91",1145,4/8/2025,4/8/2025,sem biometria
1996198,3091568,Cobrança,11/4/2025,Inadimplência,3. Saída,"R$ 3.125,00",Concluido,389,"R$ 3.125,00",1145,19/08/2025,19/08/2025,sem biometria
1996198,3023222,Cobrança,11/4/2025,Inadimplência,3. Saída,"R$ 5.604,50",Concluido,389,"R$ 5.604,50",1145,11/8/2025,11/8/2025,sem biometria
456570,3125883,Cobrança,14/04/2025,Inadimplência,3. Saída,"R$ 10.895,00",Devedor,389,"R$ 10.895,00",1462,1/8/2025,4/8/2025,sem biometria
456570,2886163,Cobrança,14/04/2025,Inadimplência,3. Saída,"R$ 1.360,52",Devedor,389,"R$ 1.546,46",1462,1/8/2025,1/8/2025,sem biometria
1529608,2895331,Cobrança,15/04/2025,Inadimplência,1. Primeira,"R$ 934,95",Acordo,389,"R$ 1.037,79",1145,3/6/2025,3/6/2025,sem biometria
2070743,2891237,,15/04/2025,Inadimplência,1. Primeira,"R$ 1.894,71",Devedor,389,"R$ 2.103,12",2959,23/06/2025,23/06/2025,sem biometria
1088415,2855554,,15/04/2025,Inadimplência,2. Segunda,"R$ 2.668,61",Devedor,389,"R$ 2.962,15",2742,15/10/2025,15/10/2025,sem biometria
1140219,2895117,Cobrança,15/04/2025,Inadimplência,3. Saída,"R$ 1.136,67",Devedor,389,"R$ 1.261,70",2742,4/7/2025,4/7/2025,sem biometria
2111196,2895548,Cobrança,15/04/2025,Inadimplência,1. Primeira,"R$ 2.000,70",Devedor,389,"R$ 2.220,77",1145,9/6/2025,9/6/2025,sem biometria
1483202,2894659,,15/04/2025,Inadimplência,1. Primeira,"R$ 3.524,98",Acordo,389,"R$ 3.912,72",1881,23/06/2025,23/06/2025,sem biometria
400313,2854960,Cobrança,15/04/2025,Inadimplência,2. Segunda,"R$ 3.053,87",Devedor,389,"R$ 3.389,79",2742,18/06/2025,18/06/2025,sem biometria
1093702,2832802,Cobrança,15/04/2025,Inadimplência,1. Primeira,"R$ 2.987,75",Devedor,389,"R$ 3.316,40",1145,22/05/2025,22/05/2025,sem biometria
2032047,2894415,Cobrança,15/04/2025,Inadimplência,1. Primeira,"R$ 4.380,70",Devedor,389,"R$ 4.862,57",2946,12/6/2025,12/6/2025,sem biometria
1272941,2871230,Cobrança,15/04/2025,Inadimplência,2. Segunda,"R$ 1.462,87",Devedor,389,"R$ 1.623,78",2538,23/05/2025,23/05/2025,sem biometria
1390371,2845703,,15/04/2025,Inadimplência,2. Segunda,"R$ 3.907,93",Acordo,389,"R$ 4.337,80",3073,30/06/2025,30/06/2025,sem biometria
1783067,2861496,,15/04/2025,Inadimplência,2. Segunda,"R$ 1.054,03",Devedor,389,"R$ 1.169,97",2404,30/05/2025,30/05/2025,sem biometria
2024165,2894512,,15/04/2025,Inadimplência,1. Primeira,"R$ 2.725,77",Concluído – Ressarcimento,389,"R$ 3.025,60",2005,20/06/2025,20/06/2025,sem biometria
661572,2891288,,15/04/2025,Inadimplência,2. Segunda,"R$ 3.615,08",Concluido,389,"R$ 4.012,73",3310,20/06/2025,20/06/2025,sem biometria
1408025,2848780,Cobrança,15/04/2025,Inadimplência,1. Primeira,"R$ 2.690,84",Devedor,389,"R$ 2.986,83",2865,22/05/2025,22/05/2025,sem biometria
1693724,2894431,Cobrança,15/04/2025,Inadimplência,2. Segunda,"R$ 3.969,53",Devedor,389,"R$ 4.406,17",2882,29/05/2025,29/05/2025,sem biometria
449889,2855316,Cobrança,15/04/2025,Inadimplência,2. Segunda,"R$ 803,70",Devedor,389,"R$ 892,10",1844,18/06/2025,18/06/2025,sem biometria
1984843,2873430,Cobrança,15/04/2025,Inadimplência,1. Primeira,"R$ 1.339,78",Devedor,389,"R$ 1.487,15",1145,16/06/2025,16/06/2025,sem biometria
1475714,2859189,Cobrança,15/04/2025,Inadimplência,2. Segunda,"R$ 1.656,81",Devedor,389,"R$ 1.839,05",3115,23/05/2025,23/05/2025,sem biometria
1542908,2891643,Cobrança,15/04/2025,Inadimplência,1. Primeira,"R$ 1.547,60",Concluido,389,"R$ 1.717,83",2698,16/06/2025,16/06/2025,sem biometria
1997039,2870604,,15/04/2025,Inadimplência,2. Segunda,"R$ 2.522,75",Acordo,389,"R$ 2.800,25",1853,15/10/2025,15/10/2025,sem biometria
1069949,2870271,Cobrança,15/04/2025,Inadimplência,2. Segunda,"R$ 3.660,06",Devedor,389,"R$ 4.062,66",1827,23/05/2025,23/05/2025,sem biometria
1478628,3099132,Cobrança,15/04/2025,Inadimplência,3. Saída,"R$ 3.293,34",Devedor,389,"R$ 3.655,60",2865,29/08/2025,29/08/2025,sem biometria
2019967,2871261,,15/04/2025,Inadimplência,2. Segunda,"R$ 2.207,33",Devedor,389,"R$ 2.450,13",2404,22/08/2025,22/08/2025,sem biometria
1730458,2799511,Cobrança,16/04/2025,Inadimplência,2. Segunda,"R$ 110,00",Custas cobrança judicial,389,"R$ 110,00",1853,16/04/2025,16/04/2025,sem biometria
1323163,2890617,Cobrança,17/04/2025,Inadimplência,2. Segunda,"R$ 2.224,49",Devedor,389,"R$ 2.469,18",2865,29/05/2025,29/05/2025,sem biometria
172477,2820836,Cobrança,23/04/2025,Inadimplência,2. Segunda,"R$ 110,00",Custas cobrança judicial,389,"R$ 110,00",2584,23/04/2025,23/04/2025,sem biometria
1530426,2973466,Cobrança,29/04/2025,Inadimplência,3. Saída,"R$ 2.116,02",Devedor,389,"R$ 2.116,02",3073,22/09/2025,22/09/2025,sem biometria
